sector_desc_drc,category,impact
333314/optical instruments and lenses/us,impact potential/smog/kg o3 eq,0.012761517536391206
333314/optical instruments and lenses/us,economic & social/vadd/$,0.9951155174824114
333314/optical instruments and lenses/us,resource use/watr/m3,0.011942198872513346
333315/photography and photocopying equipment/us,impact potential/acid/kg so2 eq,0.0012090595204778851
333315/photography and photocopying equipment/us,resource use/enrg/mj,6.444843296053398
333315/photography and photocopying equipment/us,impact potential/etox/ctue,0.11857436819011419
333315/photography and photocopying equipment/us,impact potential/eutr/kg n eq,5.295022194519778e-4
333315/photography and photocopying equipment/us,impact potential/gcc/kg co2 eq,0.37114808817266276
333315/photography and photocopying equipment/us,chemical releases/haps/kg,1.2053569530711852e-4
333315/photography and photocopying equipment/us,impact potential/hc/ctuh,7.378343925280807e-11
333315/photography and photocopying equipment/us,impact potential/hnc/ctuh,4.740123576303802e-10
333315/photography and photocopying equipment/us,impact potential/hrsp/kg pm2.5 eq,2.0779454033105835e-4
333315/photography and photocopying equipment/us,impact potential/htox/ctuh,5.479371274673106e-10
333315/photography and photocopying equipment/us,economic & social/jobs/jobs,6.847461458223933e-6
333315/photography and photocopying equipment/us,resource use/land/m2*yr,0.323360140471387
333315/photography and photocopying equipment/us,chemical releases/metl/kg,5.614648102946939e-7
333315/photography and photocopying equipment/us,resource use/mine/kg,0.0691077594698749
333315/photography and photocopying equipment/us,resource use/nren/mj,5.300397416593961
333315/photography and photocopying equipment/us,impact potential/ozon/kg cfc11 eq,2.6596957485509367e-7
333315/photography and photocopying equipment/us,chemical releases/pest/kg,4.636316586226778e-6
333315/photography and photocopying equipment/us,resource use/ren/mj,1.1444458794594374
333315/photography and photocopying equipment/us,impact potential/smog/kg o3 eq,0.0213253608510759
333315/photography and photocopying equipment/us,economic & social/vadd/$,1.2376567961212233
333315/photography and photocopying equipment/us,resource use/watr/m3,0.019271233910096313
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/acid/kg so2 eq,0.001050343986955211
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",resource use/enrg/mj,8.835592406068436
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/etox/ctue,0.05171218200024946
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/eutr/kg n eq,4.0984841001300265e-4
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/gcc/kg co2 eq,0.49451421771922977
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",chemical releases/haps/kg,1.0080810094181541e-4
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/hc/ctuh,8.861473424044928e-11
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/hnc/ctuh,4.957285690594934e-10
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/hrsp/kg pm2.5 eq,1.5462136112204725e-4
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/htox/ctuh,5.845242229920029e-10
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",economic & social/jobs/jobs,6.1011265442477746e-6
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",resource use/land/m2*yr,0.19315266402012582
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",chemical releases/metl/kg,8.282338680281912e-7
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",resource use/mine/kg,0.04754438322238248
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",resource use/nren/mj,8.282741611624585
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/ozon/kg cfc11 eq,2.216399870454431e-7
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",chemical releases/pest/kg,1.7309986136353617e-6
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",resource use/ren/mj,0.5528507944438491
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",impact potential/smog/kg o3 eq,0.022968183090145908
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",economic & social/vadd/$,1.0331206385430414
"33331a/vending, commercial laundry, and other commercial and service industry machinery/us",resource use/watr/m3,0.015272570924838707
333313/office machinery/us,impact potential/acid/kg so2 eq,0.0010521764491084494
333313/office machinery/us,resource use/enrg/mj,8.835565339682967
333313/office machinery/us,impact potential/etox/ctue,0.051711314312388366
333313/office machinery/us,impact potential/eutr/kg n eq,4.099695347937173e-4
333313/office machinery/us,impact potential/gcc/kg co2 eq,0.42148188921968033
333313/office machinery/us,chemical releases/haps/kg,9.751708382709234e-5
333313/office machinery/us,impact potential/hc/ctuh,8.848595439835887e-11
333313/office machinery/us,impact potential/hnc/ctuh,4.842113573219317e-10
333313/office machinery/us,impact potential/hrsp/kg pm2.5 eq,1.539739373931811e-4
333313/office machinery/us,impact potential/htox/ctuh,5.728787998384416e-10
333313/office machinery/us,economic & social/jobs/jobs,6.430417983026773e-6
333313/office machinery/us,resource use/land/m2*yr,0.1937642732552671
333313/office machinery/us,chemical releases/metl/kg,7.6938683888992e-7
333313/office machinery/us,resource use/mine/kg,0.04754438322238249
333313/office machinery/us,resource use/nren/mj,8.282741611624587
333313/office machinery/us,impact potential/ozon/kg cfc11 eq,2.206787805161739e-7
333313/office machinery/us,chemical releases/pest/kg,1.73087485366586e-6
333313/office machinery/us,resource use/ren/mj,0.5528237280583796
333313/office machinery/us,impact potential/smog/kg o3 eq,0.023037915394452917
333313/office machinery/us,economic & social/vadd/$,1.159918197121337
333313/office machinery/us,resource use/watr/m3,0.015045221302712082
333414/heating equipment other than warm air furnaces/us,impact potential/acid/kg so2 eq,0.0012210089477483323
333414/heating equipment other than warm air furnaces/us,resource use/enrg/mj,6.851065486654804
333414/heating equipment other than warm air furnaces/us,impact potential/etox/ctue,0.056540223958416375
333414/heating equipment other than warm air furnaces/us,impact potential/eutr/kg n eq,5.714673669234326e-4
333414/heating equipment other than warm air furnaces/us,impact potential/gcc/kg co2 eq,0.42701447193127934
333414/heating equipment other than warm air furnaces/us,chemical releases/haps/kg,3.374547362879461e-4
333414/heating equipment other than warm air furnaces/us,impact potential/hc/ctuh,6.641157336375624e-11
333414/heating equipment other than warm air furnaces/us,impact potential/hnc/ctuh,4.340200112384375e-10
333414/heating equipment other than warm air furnaces/us,impact potential/hrsp/kg pm2.5 eq,2.0179952732822783e-4
333414/heating equipment other than warm air furnaces/us,impact potential/htox/ctuh,5.005663290587627e-10
333414/heating equipment other than warm air furnaces/us,economic & social/jobs/jobs,6.96586525503718e-6
333414/heating equipment other than warm air furnaces/us,resource use/land/m2*yr,0.2262004388739413
333414/heating equipment other than warm air furnaces/us,chemical releases/metl/kg,1.4542025816796367e-6
333414/heating equipment other than warm air furnaces/us,resource use/mine/kg,0.06924072100794758
333414/heating equipment other than warm air furnaces/us,resource use/nren/mj,5.900961143358811
333414/heating equipment other than warm air furnaces/us,impact potential/ozon/kg cfc11 eq,1.4605035483150146e-7
333414/heating equipment other than warm air furnaces/us,chemical releases/pest/kg,1.904264959624083e-6
333414/heating equipment other than warm air furnaces/us,resource use/ren/mj,0.9501043432959921
333414/heating equipment other than warm air furnaces/us,impact potential/smog/kg o3 eq,0.024102007229294457
333414/heating equipment other than warm air furnaces/us,economic & social/vadd/$,1.0093213905043228
333414/heating equipment other than warm air furnaces/us,resource use/watr/m3,0.020629514054232946
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/acid/kg so2 eq,0.0010809845832624517
"333415/air conditioning, refrigeration, and warm air heating equipment/us",resource use/enrg/mj,5.074103684103121
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/etox/ctue,0.043156404741439267
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/eutr/kg n eq,4.6802815478275855e-4
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/gcc/kg co2 eq,0.6492465148393605
"333415/air conditioning, refrigeration, and warm air heating equipment/us",chemical releases/haps/kg,1.0283942923068569e-4
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/hc/ctuh,6.086698307550395e-11
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/hnc/ctuh,3.1714221577850925e-10
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/hrsp/kg pm2.5 eq,1.8084488896262082e-4
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/htox/ctuh,3.7813210025256333e-10
"333415/air conditioning, refrigeration, and warm air heating equipment/us",economic & social/jobs/jobs,7.094956007062267e-6
"333415/air conditioning, refrigeration, and warm air heating equipment/us",resource use/land/m2*yr,0.15186965152612336
"333415/air conditioning, refrigeration, and warm air heating equipment/us",chemical releases/metl/kg,1.6768629146973744e-6
"333415/air conditioning, refrigeration, and warm air heating equipment/us",resource use/mine/kg,0.04759805979545389
"333415/air conditioning, refrigeration, and warm air heating equipment/us",resource use/nren/mj,4.482188940446192
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/ozon/kg cfc11 eq,1.0201158501144288e-7
"333415/air conditioning, refrigeration, and warm air heating equipment/us",chemical releases/pest/kg,1.5828455322995288e-6
"333415/air conditioning, refrigeration, and warm air heating equipment/us",resource use/ren/mj,0.5919147436569301
"333415/air conditioning, refrigeration, and warm air heating equipment/us",impact potential/smog/kg o3 eq,0.018590582696662625
"333415/air conditioning, refrigeration, and warm air heating equipment/us",economic & social/vadd/$,0.9775803617875918
"333415/air conditioning, refrigeration, and warm air heating equipment/us",resource use/watr/m3,0.01692281402465137
33341a/air purification and ventilation equipment/us,impact potential/acid/kg so2 eq,0.001279006651378594
33341a/air purification and ventilation equipment/us,resource use/enrg/mj,6.017251227146128
33341a/air purification and ventilation equipment/us,impact potential/etox/ctue,0.07777695389808761
33341a/air purification and ventilation equipment/us,impact potential/eutr/kg n eq,5.326403228749696e-4
33341a/air purification and ventilation equipment/us,impact potential/gcc/kg co2 eq,0.41242716141606695
33341a/air purification and ventilation equipment/us,chemical releases/haps/kg,1.7823740426368086e-4
33341a/air purification and ventilation equipment/us,impact potential/hc/ctuh,9.581346864493432e-11
33341a/air purification and ventilation equipment/us,impact potential/hnc/ctuh,3.7612587609213354e-10
33341a/air purification and ventilation equipment/us,impact potential/hrsp/kg pm2.5 eq,2.2453787039847744e-4
33341a/air purification and ventilation equipment/us,impact potential/htox/ctuh,4.721361706083521e-10
33341a/air purification and ventilation equipment/us,economic & social/jobs/jobs,8.465853855552941e-6
33341a/air purification and ventilation equipment/us,resource use/land/m2*yr,0.21764338426868401
33341a/air purification and ventilation equipment/us,chemical releases/metl/kg,1.5248965755134385e-6
33341a/air purification and ventilation equipment/us,resource use/mine/kg,0.05758516709965012
33341a/air purification and ventilation equipment/us,resource use/nren/mj,5.315942638962319
33341a/air purification and ventilation equipment/us,impact potential/ozon/kg cfc11 eq,1.9903320111307556e-7
33341a/air purification and ventilation equipment/us,chemical releases/pest/kg,2.1641881416614315e-6
33341a/air purification and ventilation equipment/us,resource use/ren/mj,0.7013085881838087
33341a/air purification and ventilation equipment/us,impact potential/smog/kg o3 eq,0.021489309628918946
33341a/air purification and ventilation equipment/us,economic & social/vadd/$,1.0905938987868105
33341a/air purification and ventilation equipment/us,resource use/watr/m3,0.024155769889742558
333511/industrial molds/us,impact potential/acid/kg so2 eq,0.0013414710254780347
333511/industrial molds/us,resource use/enrg/mj,7.362978818174135
333511/industrial molds/us,impact potential/etox/ctue,0.0640460196678721
333511/industrial molds/us,impact potential/eutr/kg n eq,6.270605569445251e-4
333511/industrial molds/us,impact potential/gcc/kg co2 eq,0.47342719283665524
333511/industrial molds/us,chemical releases/haps/kg,9.571972389086275e-5
333511/industrial molds/us,impact potential/hc/ctuh,6.6198740998079e-11
333511/industrial molds/us,impact potential/hnc/ctuh,5.009779374274303e-10
333511/industrial molds/us,impact potential/hrsp/kg pm2.5 eq,2.2600581696432295e-4
333511/industrial molds/us,impact potential/htox/ctuh,5.673039212902191e-10
333511/industrial molds/us,economic & social/jobs/jobs,9.89966674371851e-6
333511/industrial molds/us,resource use/land/m2*yr,0.17629676958482096
333511/industrial molds/us,chemical releases/metl/kg,1.5624454354456802e-6
333511/industrial molds/us,resource use/mine/kg,0.06313616861377458
333511/industrial molds/us,resource use/nren/mj,6.538561704341895
333511/industrial molds/us,impact potential/ozon/kg cfc11 eq,9.624439000414253e-8
333511/industrial molds/us,chemical releases/pest/kg,2.575342250424413e-6
333511/industrial molds/us,resource use/ren/mj,0.8244171138322396
333511/industrial molds/us,impact potential/smog/kg o3 eq,0.021517077643417367
333511/industrial molds/us,economic & social/vadd/$,1.0735800214530766
333511/industrial molds/us,resource use/watr/m3,0.02462869075861893
"333514/special tools, dies, jigs, and fixtures/us",impact potential/acid/kg so2 eq,9.994464217321162e-4
"333514/special tools, dies, jigs, and fixtures/us",resource use/enrg/mj,5.367235948505069
"333514/special tools, dies, jigs, and fixtures/us",impact potential/etox/ctue,0.025827583016997557
"333514/special tools, dies, jigs, and fixtures/us",impact potential/eutr/kg n eq,4.977392952406484e-4
"333514/special tools, dies, jigs, and fixtures/us",impact potential/gcc/kg co2 eq,0.3640992095383451
"333514/special tools, dies, jigs, and fixtures/us",chemical releases/haps/kg,7.715597828749404e-5
"333514/special tools, dies, jigs, and fixtures/us",impact potential/hc/ctuh,4.626660488084483e-11
"333514/special tools, dies, jigs, and fixtures/us",impact potential/hnc/ctuh,2.641552540012508e-10
"333514/special tools, dies, jigs, and fixtures/us",impact potential/hrsp/kg pm2.5 eq,1.6132984122417554e-4
"333514/special tools, dies, jigs, and fixtures/us",impact potential/htox/ctuh,3.10516131797366e-10
"333514/special tools, dies, jigs, and fixtures/us",economic & social/jobs/jobs,8.981232351243811e-6
"333514/special tools, dies, jigs, and fixtures/us",resource use/land/m2*yr,0.1131023695712252
"333514/special tools, dies, jigs, and fixtures/us",chemical releases/metl/kg,1.3535162032541716e-6
"333514/special tools, dies, jigs, and fixtures/us",resource use/mine/kg,0.05232064566780062
"333514/special tools, dies, jigs, and fixtures/us",resource use/nren/mj,4.754051144883913
"333514/special tools, dies, jigs, and fixtures/us",impact potential/ozon/kg cfc11 eq,5.5783728291363e-8
"333514/special tools, dies, jigs, and fixtures/us",chemical releases/pest/kg,9.076190564637395e-7
"333514/special tools, dies, jigs, and fixtures/us",resource use/ren/mj,0.6131848036211558
"333514/special tools, dies, jigs, and fixtures/us",impact potential/smog/kg o3 eq,0.016631924531393567
"333514/special tools, dies, jigs, and fixtures/us",economic & social/vadd/$,0.972659807761265
"333514/special tools, dies, jigs, and fixtures/us",resource use/watr/m3,0.017505529313469104
33351a/metal cutting and forming machine tools/us,impact potential/acid/kg so2 eq,0.0010498724197121644
33351a/metal cutting and forming machine tools/us,resource use/enrg/mj,5.716503633503853
33351a/metal cutting and forming machine tools/us,impact potential/etox/ctue,0.04050457726512297
33351a/metal cutting and forming machine tools/us,impact potential/eutr/kg n eq,5.240280434317358e-4
33351a/metal cutting and forming machine tools/us,impact potential/gcc/kg co2 eq,0.36784796490212174
33351a/metal cutting and forming machine tools/us,chemical releases/haps/kg,2.1130247386629315e-4
33351a/metal cutting and forming machine tools/us,impact potential/hc/ctuh,5.7855621251405346e-11
33351a/metal cutting and forming machine tools/us,impact potential/hnc/ctuh,3.2333435446828915e-10
33351a/metal cutting and forming machine tools/us,impact potential/hrsp/kg pm2.5 eq,1.8528512312484147e-4
33351a/metal cutting and forming machine tools/us,impact potential/htox/ctuh,3.813084781274732e-10
33351a/metal cutting and forming machine tools/us,economic & social/jobs/jobs,9.742909958078629e-6
33351a/metal cutting and forming machine tools/us,resource use/land/m2*yr,0.15817276885532677
33351a/metal cutting and forming machine tools/us,chemical releases/metl/kg,1.6023530731122677e-6
33351a/metal cutting and forming machine tools/us,resource use/mine/kg,0.06674930005902459
33351a/metal cutting and forming machine tools/us,resource use/nren/mj,5.134271476783714
33351a/metal cutting and forming machine tools/us,impact potential/ozon/kg cfc11 eq,8.69671225069664e-8
33351a/metal cutting and forming machine tools/us,chemical releases/pest/kg,1.3579568518540456e-6
33351a/metal cutting and forming machine tools/us,resource use/ren/mj,0.5822321567201385
33351a/metal cutting and forming machine tools/us,impact potential/smog/kg o3 eq,0.020486045968758464
33351a/metal cutting and forming machine tools/us,economic & social/vadd/$,1.133925008532238
33351a/metal cutting and forming machine tools/us,resource use/watr/m3,0.017648012025568642
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/acid/kg so2 eq,0.0011285302523069648
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",resource use/enrg/mj,5.423163477556052
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/etox/ctue,0.026450665115730958
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/eutr/kg n eq,4.671600010978977e-4
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/gcc/kg co2 eq,0.3764092998860782
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",chemical releases/haps/kg,8.394563134091677e-5
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/hc/ctuh,5.1429587644684696e-11
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/hnc/ctuh,2.868135276165678e-10
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/hrsp/kg pm2.5 eq,1.7842364066081447e-4
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/htox/ctuh,3.38349527851105e-10
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",economic & social/jobs/jobs,8.623433788182946e-6
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",resource use/land/m2*yr,0.122051324195926
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",chemical releases/metl/kg,1.5916991666634577e-6
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",resource use/mine/kg,0.06379812555191378
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",resource use/nren/mj,4.780419981292045
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/ozon/kg cfc11 eq,5.924666916210562e-8
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",chemical releases/pest/kg,9.118828679831378e-7
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",resource use/ren/mj,0.6427434962640072
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",impact potential/smog/kg o3 eq,0.01824276317656563
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",economic & social/vadd/$,1.037276620819297
"33351b/cutting and machine tool accessory, rolling mill, and other metalworking machines/us",resource use/watr/m3,0.018533861789375633
333611/turbines and turbine generator sets/us,impact potential/acid/kg so2 eq,0.0010720872040162097
333611/turbines and turbine generator sets/us,resource use/enrg/mj,5.31401635239607
333611/turbines and turbine generator sets/us,impact potential/etox/ctue,0.033759022293667465
333611/turbines and turbine generator sets/us,impact potential/eutr/kg n eq,4.8629174996159887e-4
333611/turbines and turbine generator sets/us,impact potential/gcc/kg co2 eq,0.35203630406803815
333611/turbines and turbine generator sets/us,chemical releases/haps/kg,1.0376162113501611e-4
333611/turbines and turbine generator sets/us,impact potential/hc/ctuh,6.264232754737678e-11
333611/turbines and turbine generator sets/us,impact potential/hnc/ctuh,3.2264878191115646e-10
333611/turbines and turbine generator sets/us,impact potential/hrsp/kg pm2.5 eq,1.8553399228856668e-4
333611/turbines and turbine generator sets/us,impact potential/htox/ctuh,3.8541783757487115e-10
333611/turbines and turbine generator sets/us,economic & social/jobs/jobs,6.924605827578653e-6
333611/turbines and turbine generator sets/us,resource use/land/m2*yr,0.20107270748953449
333611/turbines and turbine generator sets/us,chemical releases/metl/kg,2.083815406030324e-6
333611/turbines and turbine generator sets/us,resource use/mine/kg,0.05253398123479544
333611/turbines and turbine generator sets/us,resource use/nren/mj,4.632314531182288
333611/turbines and turbine generator sets/us,impact potential/ozon/kg cfc11 eq,1.061329582105369e-7
333611/turbines and turbine generator sets/us,chemical releases/pest/kg,1.1211934668215944e-6
333611/turbines and turbine generator sets/us,resource use/ren/mj,0.6817018212137822
333611/turbines and turbine generator sets/us,impact potential/smog/kg o3 eq,0.02045531883396275
333611/turbines and turbine generator sets/us,economic & social/vadd/$,1.0160456116643306
333611/turbines and turbine generator sets/us,resource use/watr/m3,0.01763857736126364
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/acid/kg so2 eq,9.48909597279028e-4
"333612/speed changers, industrial high-speed drives, and gears/us",resource use/enrg/mj,4.885574470758396
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/etox/ctue,0.02104598015277999
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/eutr/kg n eq,4.03391658844317e-4
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/gcc/kg co2 eq,0.34398431442048727
"333612/speed changers, industrial high-speed drives, and gears/us",chemical releases/haps/kg,7.407920894927621e-5
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/hc/ctuh,4.8405157122794186e-11
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/hnc/ctuh,2.601882082556059e-10
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/hrsp/kg pm2.5 eq,1.5602385797026176e-4
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/htox/ctuh,3.08693854133928e-10
"333612/speed changers, industrial high-speed drives, and gears/us",economic & social/jobs/jobs,7.431048106552958e-6
"333612/speed changers, industrial high-speed drives, and gears/us",resource use/land/m2*yr,0.11347929049429517
"333612/speed changers, industrial high-speed drives, and gears/us",chemical releases/metl/kg,2.0880607312535054e-6
"333612/speed changers, industrial high-speed drives, and gears/us",resource use/mine/kg,0.051675290078595705
"333612/speed changers, industrial high-speed drives, and gears/us",resource use/nren/mj,4.271336313786463
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/ozon/kg cfc11 eq,4.588017921620898e-8
"333612/speed changers, industrial high-speed drives, and gears/us",chemical releases/pest/kg,7.012613838910107e-7
"333612/speed changers, industrial high-speed drives, and gears/us",resource use/ren/mj,0.6142381569719328
"333612/speed changers, industrial high-speed drives, and gears/us",impact potential/smog/kg o3 eq,0.01668246539489452
"333612/speed changers, industrial high-speed drives, and gears/us",economic & social/vadd/$,1.0393408840348102
"333612/speed changers, industrial high-speed drives, and gears/us",resource use/watr/m3,0.016404811931981733
333613/mechanical power transmission equipment/us,impact potential/acid/kg so2 eq,0.0010704404037644671
333613/mechanical power transmission equipment/us,resource use/enrg/mj,5.652770174939541
333613/mechanical power transmission equipment/us,impact potential/etox/ctue,0.023981791662279088
333613/mechanical power transmission equipment/us,impact potential/eutr/kg n eq,5.11905688681383e-4
333613/mechanical power transmission equipment/us,impact potential/gcc/kg co2 eq,0.40168515038769487
333613/mechanical power transmission equipment/us,chemical releases/haps/kg,7.50270304248835e-5
333613/mechanical power transmission equipment/us,impact potential/hc/ctuh,5.1133091586315715e-11
333613/mechanical power transmission equipment/us,impact potential/hnc/ctuh,2.7205181942267606e-10
333613/mechanical power transmission equipment/us,impact potential/hrsp/kg pm2.5 eq,1.8723373990554975e-4
333613/mechanical power transmission equipment/us,impact potential/htox/ctuh,3.2329069082080894e-10
333613/mechanical power transmission equipment/us,economic & social/jobs/jobs,6.406176867984745e-6
333613/mechanical power transmission equipment/us,resource use/land/m2*yr,0.11891651393197063
333613/mechanical power transmission equipment/us,chemical releases/metl/kg,2.3290344721633462e-6
333613/mechanical power transmission equipment/us,resource use/mine/kg,0.056158543168399716
333613/mechanical power transmission equipment/us,resource use/nren/mj,5.025363926295106
333613/mechanical power transmission equipment/us,impact potential/ozon/kg cfc11 eq,5.317107037347859e-8
333613/mechanical power transmission equipment/us,chemical releases/pest/kg,8.178261114445581e-7
333613/mechanical power transmission equipment/us,resource use/ren/mj,0.6274062486444348
333613/mechanical power transmission equipment/us,impact potential/smog/kg o3 eq,0.018539631473149756
333613/mechanical power transmission equipment/us,economic & social/vadd/$,0.9868354477761894
333613/mechanical power transmission equipment/us,resource use/watr/m3,0.018278621068656395
333618/other engine equipment/us,impact potential/acid/kg so2 eq,0.001322447587846491
333618/other engine equipment/us,resource use/enrg/mj,5.867078369180631
333618/other engine equipment/us,impact potential/etox/ctue,0.051144806442329986
333618/other engine equipment/us,impact potential/eutr/kg n eq,4.7253901516303317e-4
333618/other engine equipment/us,impact potential/gcc/kg co2 eq,0.4373013850902393
333618/other engine equipment/us,chemical releases/haps/kg,1.4543663365029706e-4
333618/other engine equipment/us,impact potential/hc/ctuh,8.490922205225004e-11
333618/other engine equipment/us,impact potential/hnc/ctuh,5.181925109699177e-10
333618/other engine equipment/us,impact potential/hrsp/kg pm2.5 eq,2.3225912164034917e-4
333618/other engine equipment/us,impact potential/htox/ctuh,6.032761536248911e-10
333618/other engine equipment/us,economic & social/jobs/jobs,7.1011014138170095e-6
333618/other engine equipment/us,resource use/land/m2*yr,0.6027540846652002
333618/other engine equipment/us,chemical releases/metl/kg,1.7561362614290789e-6
333618/other engine equipment/us,resource use/mine/kg,0.10084911326192796
333618/other engine equipment/us,resource use/nren/mj,5.141841270205441
333618/other engine equipment/us,impact potential/ozon/kg cfc11 eq,2.409453951828653e-7
333618/other engine equipment/us,chemical releases/pest/kg,1.7006382931862083e-6
333618/other engine equipment/us,resource use/ren/mj,0.725237098975191
333618/other engine equipment/us,impact potential/smog/kg o3 eq,0.0258443269498054
333618/other engine equipment/us,economic & social/vadd/$,0.9994431851180076
333618/other engine equipment/us,resource use/watr/m3,0.021242900685849865
333912/air and gas compressors/us,impact potential/acid/kg so2 eq,0.0010135456513735808
333912/air and gas compressors/us,resource use/enrg/mj,5.182549070708897
333912/air and gas compressors/us,impact potential/etox/ctue,0.038598540590504014
333912/air and gas compressors/us,impact potential/eutr/kg n eq,4.4318540303511767e-4
333912/air and gas compressors/us,impact potential/gcc/kg co2 eq,0.33954792184830723
333912/air and gas compressors/us,chemical releases/haps/kg,1.704438428958777e-4
333912/air and gas compressors/us,impact potential/hc/ctuh,5.84001518769975e-11
333912/air and gas compressors/us,impact potential/hnc/ctuh,3.2448870890278987e-10
333912/air and gas compressors/us,impact potential/hrsp/kg pm2.5 eq,1.75441949691854e-4
333912/air and gas compressors/us,impact potential/htox/ctuh,3.830084687393082e-10
333912/air and gas compressors/us,economic & social/jobs/jobs,6.7128852488993715e-6
333912/air and gas compressors/us,resource use/land/m2*yr,0.16587886857187417
333912/air and gas compressors/us,chemical releases/metl/kg,1.501534565863865e-6
333912/air and gas compressors/us,resource use/mine/kg,0.05055940737421846
333912/air and gas compressors/us,resource use/nren/mj,4.554494128932758
333912/air and gas compressors/us,impact potential/ozon/kg cfc11 eq,8.370336742465662e-8
333912/air and gas compressors/us,chemical releases/pest/kg,1.3039004701388047e-6
333912/air and gas compressors/us,resource use/ren/mj,0.6280549417761394
333912/air and gas compressors/us,impact potential/smog/kg o3 eq,0.01913356476970495
333912/air and gas compressors/us,economic & social/vadd/$,1.0404233829957266
333912/air and gas compressors/us,resource use/watr/m3,0.016757821756887108
33391a/pumps and pumping equipment/us,impact potential/acid/kg so2 eq,9.66570564037311e-4
33391a/pumps and pumping equipment/us,resource use/enrg/mj,4.855897713990955
33391a/pumps and pumping equipment/us,impact potential/etox/ctue,0.03377619865322073
33391a/pumps and pumping equipment/us,impact potential/eutr/kg n eq,4.189472670505993e-4
33391a/pumps and pumping equipment/us,impact potential/gcc/kg co2 eq,0.32297006133199374
33391a/pumps and pumping equipment/us,chemical releases/haps/kg,1.4187659439324164e-4
33391a/pumps and pumping equipment/us,impact potential/hc/ctuh,5.393685963573947e-11
33391a/pumps and pumping equipment/us,impact potential/hnc/ctuh,3.035068850523936e-10
